date,country,trade_payment_pillar_score
2024-09-01,Kazakhstan,0.646567604980775
2024-10-01,Kazakhstan,0.646567604980775
2024-11-01,Kazakhstan,0.646567604980775
2024-12-01,Kazakhstan,0.646567604980775
2025-01-01,Kazakhstan,0.7531689080114307
2025-02-01,Kazakhstan,0.7531689080114307
2025-03-01,Kazakhstan,0.7531689080114307
2025-04-01,Kazakhstan,0.7529736545321073
2023-01-01,Kenya,0.6135459044870203
2023-02-01,Kenya,0.6135459044870203
2023-03-01,Kenya,0.6135459044870203
2023-04-01,Kenya,0.6207317082511559
2023-05-01,Kenya,0.6207317082511559
2023-06-01,Kenya,0.6207317082511559
2023-07-01,Kenya,0.6294637145762859
2023-08-01,Kenya,0.6294637145762859
2023-09-01,Kenya,0.6294637145762859
2023-10-01,Kenya,0.6331399757610484
2023-11-01,Kenya,0.6331399757610484
2023-12-01,Kenya,0.6331399757610484
2024-01-01,Kenya,0.646567604980775
2024-02-01,Kenya,0.646567604980775
2024-03-01,Kenya,0.646567604980775
2024-04-01,Kenya,0.646567604980775
2024-05-01,Kenya,0.646567604980775
2024-06-01,Kenya,0.646567604980775
2024-07-01,Kenya,0.646567604980775
2024-08-01,Kenya,0.646567604980775
2024-09-01,Kenya,0.646567604980775
2024-10-01,Kenya,0.646567604980775
2024-11-01,Kenya,0.646567604980775
2024-12-01,Kenya,0.646567604980775
2025-01-01,Kenya,0.7531689080114307
2025-02-01,Kenya,0.7531689080114307
2025-03-01,Kenya,0.7531689080114307
2025-04-01,Kenya,0.7529736545321073
2023-01-01,Kiribati,0.6135459044870203
2023-02-01,Kiribati,0.6135459044870203
2023-03-01,Kiribati,0.6135459044870203
2023-04-01,Kiribati,0.6207317082511559
2023-05-01,Kiribati,0.6207317082511559
2023-06-01,Kiribati,0.6207317082511559
2023-07-01,Kiribati,0.7011270593645368
2023-08-01,Kiribati,0.7011270593645368
2023-09-01,Kiribati,0.7011270593645368
2023-10-01,Kiribati,0.7043393973960312
2023-11-01,Kiribati,0.7043393973960312
2023-12-01,Kiribati,0.7043393973960312
2024-01-01,Kiribati,0.7178915051560922
2024-02-01,Kiribati,0.7178915051560922
2024-03-01,Kiribati,0.7178915051560922
2024-04-01,Kiribati,0.7178915051560922
2024-05-01,Kiribati,0.7178915051560922
2024-06-01,Kiribati,0.7178915051560922
2024-07-01,Kiribati,0.7178915051560922
2024-08-01,Kiribati,0.7178915051560922
2024-09-01,Kiribati,0.7178915051560922
2024-10-01,Kiribati,0.7178915051560922
2024-11-01,Kiribati,0.7178915051560922
2024-12-01,Kiribati,0.7178915051560922
2025-01-01,Kiribati,0.8248843668044469
2025-02-01,Kiribati,0.8248843668044469
2025-03-01,Kiribati,0.8248843668044469
2025-04-01,Kiribati,0.8252465966815196
2023-01-01,Kuwait,-0.6954616799063855
2023-02-01,Kuwait,-0.6954616799063855
2023-03-01,Kuwait,-0.6954616799063855
2023-04-01,Kuwait,-0.6882931394708964
2023-05-01,Kuwait,-0.6882931394708964
2023-06-01,Kuwait,-0.6882931394708964
2023-07-01,Kuwait,-0.6856285403058839
2023-08-01,Kuwait,-0.6856285403058839
2023-09-01,Kuwait,-0.6856285403058839
2023-10-01,Kuwait,-0.6703857998497587
2023-11-01,Kuwait,-0.6703857998497587
2023-12-01,Kuwait,-0.6703857998497587
2024-01-01,Kuwait,-0.6596217580202818
2024-02-01,Kuwait,-0.6596217580202818
2024-03-01,Kuwait,-0.6596217580202818
2024-04-01,Kuwait,-0.6596217580202818
2024-05-01,Kuwait,-0.6596217580202818
2024-06-01,Kuwait,-0.6596217580202818
2024-07-01,Kuwait,-0.6596217580202818
2024-08-01,Kuwait,-0.6596217580202818
2024-09-01,Kuwait,-0.6596217580202818
2024-10-01,Kuwait,-0.6596217580202818
2024-11-01,Kuwait,-0.6596217580202818
2024-12-01,Kuwait,-0.6596217580202818
2025-01-01,Kuwait,-0.11275537455464814
2025-02-01,Kuwait,-0.11275537455464814
2025-03-01,Kuwait,-0.11275537455464814
2025-04-01,Kuwait,-0.11624363080239433
2023-01-01,Kyrgyzstan,1.1257784033899338
2023-02-01,Kyrgyzstan,1.1257784033899338
2023-03-01,Kyrgyzstan,1.1257784033899338
2023-04-01,Kyrgyzstan,1.1329572390836287
2023-05-01,Kyrgyzstan,1.1329572390836287
2023-06-01,Kyrgyzstan,1.1329572390836287
2023-07-01,Kyrgyzstan,1.1436831524408688
2023-08-01,Kyrgyzstan,1.1436831524408688
2023-09-01,Kyrgyzstan,1.1436831524408688
2023-10-01,Kyrgyzstan,1.1425040202964862
2023-11-01,Kyrgyzstan,1.1425040202964862
2023-12-01,Kyrgyzstan,1.1425040202964862
2024-01-01,Kyrgyzstan,1.157014486130669
2024-02-01,Kyrgyzstan,1.157014486130669
2024-03-01,Kyrgyzstan,1.157014486130669
2024-04-01,Kyrgyzstan,1.157014486130669
2024-05-01,Kyrgyzstan,1.157014486130669
2024-06-01,Kyrgyzstan,1.157014486130669
2024-07-01,Kyrgyzstan,1.157014486130669
2024-08-01,Kyrgyzstan,1.157014486130669
2024-09-01,Kyrgyzstan,1.157014486130669
2024-10-01,Kyrgyzstan,1.157014486130669
2024-11-01,Kyrgyzstan,1.157014486130669
2024-12-01,Kyrgyzstan,1.157014486130669
2025-01-01,Kyrgyzstan,0.8248843668044469
2025-02-01,Kyrgyzstan,0.8248843668044469
2025-03-01,Kyrgyzstan,0.8248843668044469
2025-04-01,Kyrgyzstan,0.8252465966815196
2023-01-01,Latvia,-0.8945856474724186
2023-02-01,Latvia,-0.8945856474724186
2023-03-01,Latvia,-0.8945856474724186
2023-04-01,Latvia,-0.8875020737811912
2023-05-01,Latvia,-0.8875020737811912
2023-06-01,Latvia,-0.8875020737811912
2023-07-01,Latvia,-0.8880425503238102
2023-08-01,Latvia,-0.8880425503238102
2023-09-01,Latvia,-0.8880425503238102
2023-10-01,Latvia,-0.8730159716641482
2023-11-01,Latvia,-0.8730159716641482
2023-12-01,Latvia,-0.8730159716641482
2024-01-01,Latvia,-0.8624138786235593
2024-02-01,Latvia,-0.8624138786235593
2024-03-01,Latvia,-0.8624138786235593
2024-04-01,Latvia,-0.8624138786235593
2024-05-01,Latvia,-0.8624138786235593
2024-06-01,Latvia,-0.8624138786235593
2024-07-01,Latvia,-0.8624138786235593
2024-08-01,Latvia,-0.8624138786235593
2024-09-01,Latvia,-0.8624138786235593
2024-10-01,Latvia,-0.8624138786235593
2024-11-01,Latvia,-0.8624138786235593
2024-12-01,Latvia,-0.8624138786235593
2025-01-01,Latvia,-0.7581945036917952
2025-02-01,Latvia,-0.7581945036917952
2025-03-01,Latvia,-0.7581945036917952
2025-04-01,Latvia,-0.7667001101471042
2023-01-01,Lebanon,1.1257784033899338
2023-02-01,Lebanon,1.1257784033899338
2023-03-01,Lebanon,1.1257784033899338
2023-04-01,Lebanon,1.1329572390836287
2023-05-01,Lebanon,1.1329572390836287
2023-06-01,Lebanon,1.1329572390836287
2023-07-01,Lebanon,1.1436831524408688
2023-08-01,Lebanon,1.1436831524408688
2023-09-01,Lebanon,1.1436831524408688
2023-10-01,Lebanon,1.1425040202964862
2023-11-01,Lebanon,1.1425040202964862
2023-12-01,Lebanon,1.1425040202964862
2024-01-01,Lebanon,1.157014486130669
2024-02-01,Lebanon,1.157014486130669
2024-03-01,Lebanon,1.157014486130669
2024-04-01,Lebanon,1.157014486130669
2024-05-01,Lebanon,1.157014486130669
2024-06-01,Lebanon,1.157014486130669
2024-07-01,Lebanon,1.157014486130669
2024-08-01,Lebanon,1.157014486130669
2024-09-01,Lebanon,1.157014486130669
2024-10-01,Lebanon,1.157014486130669
2024-11-01,Lebanon,1.157014486130669
2024-12-01,Lebanon,1.157014486130669
2025-01-01,Lebanon,1.2605158966124275
2025-02-01,Lebanon,1.2605158966124275
2025-03-01,Lebanon,1.2605158966124275
2025-04-01,Lebanon,1.260826229119548
2023-01-01,Lesotho,0.6135459044870203
2023-02-01,Lesotho,0.6135459044870203
2023-03-01,Lesotho,0.6135459044870203
2023-04-01,Lesotho,0.6207317082511559
2023-05-01,Lesotho,0.6207317082511559
2023-06-01,Lesotho,0.6207317082511559
2023-07-01,Lesotho,0.6294637145762859
2023-08-01,Lesotho,0.6294637145762859
2023-09-01,Lesotho,0.6294637145762859
2023-10-01,Lesotho,0.6331399757610484
2023-11-01,Lesotho,0.6331399757610484
2023-12-01,Lesotho,0.6331399757610484
2024-01-01,Lesotho,0.646567604980775
2024-02-01,Lesotho,0.646567604980775
2024-03-01,Lesotho,0.646567604980775
2024-04-01,Lesotho,0.646567604980775
2024-05-01,Lesotho,0.646567604980775
2024-06-01,Lesotho,0.646567604980775
2024-07-01,Lesotho,0.646567604980775
2024-08-01,Lesotho,0.646567604980775
2024-09-01,Lesotho,0.646567604980775
2024-10-01,Lesotho,0.646567604980775
2024-11-01,Lesotho,0.646567604980775
2024-12-01,Lesotho,0.646567604980775
2025-01-01,Lesotho,0.7531689080114307
2025-02-01,Lesotho,0.7531689080114307
2025-03-01,Lesotho,0.7531689080114307
2025-04-01,Lesotho,0.7529736545321073
2023-01-01,Liberia,1.1257784033899338
2023-02-01,Liberia,1.1257784033899338
2023-03-01,Liberia,1.1257784033899338
2023-04-01,Liberia,1.1329572390836287
2023-05-01,Liberia,1.1329572390836287
2023-06-01,Liberia,1.1329572390836287
2023-07-01,Liberia,1.1436831524408688
2023-08-01,Liberia,1.1436831524408688
2023-09-01,Liberia,1.1436831524408688
2023-10-01,Liberia,1.1425040202964862
2023-11-01,Liberia,1.1425040202964862
2023-12-01,Liberia,1.1425040202964862
2024-01-01,Liberia,1.157014486130669
2024-02-01,Liberia,1.157014486130669
2024-03-01,Liberia,1.157014486130669
2024-04-01,Liberia,1.157014486130669
2024-05-01,Liberia,1.157014486130669
2024-06-01,Liberia,1.157014486130669
2024-07-01,Liberia,1.157014486130669
2024-08-01,Liberia,1.157014486130669
2024-09-01,Liberia,1.157014486130669
2024-10-01,Liberia,1.157014486130669
2024-11-01,Liberia,1.157014486130669
2024-12-01,Liberia,1.157014486130669
2025-01-01,Liberia,1.2605158966124275
2025-02-01,Liberia,1.2605158966124275
2025-03-01,Liberia,1.2605158966124275
2025-04-01,Liberia,1.260826229119548
2023-01-01,Libya,1.1257784033899338
2023-02-01,Libya,1.1257784033899338
2023-03-01,Libya,1.1257784033899338
2023-04-01,Libya,1.1329572390836287
2023-05-01,Libya,1.1329572390836287
2023-06-01,Libya,1.1329572390836287
2023-07-01,Libya,1.1436831524408688
2023-08-01,Libya,1.1436831524408688
2023-09-01,Libya,1.1436831524408688
2023-10-01,Libya,1.1425040202964862
2023-11-01,Libya,1.1425040202964862
2023-12-01,Libya,1.1425040202964862
2024-01-01,Libya,1.157014486130669
2024-02-01,Libya,1.157014486130669
2024-03-01,Libya,1.157014486130669
2024-04-01,Libya,1.157014486130669
2024-05-01,Libya,1.157014486130669
2024-06-01,Libya,1.157014486130669
2024-07-01,Libya,1.157014486130669
2024-08-01,Libya,1.157014486130669
2024-09-01,Libya,1.157014486130669
2024-10-01,Libya,1.157014486130669
2024-11-01,Libya,1.157014486130669
2024-12-01,Libya,1.157014486130669
2025-01-01,Libya,1.2605158966124275
2025-02-01,Libya,1.2605158966124275
2025-03-01,Libya,1.2605158966124275
2025-04-01,Libya,1.260826229119548
2023-01-01,Liechtenstein,-1.5490894396691217
2023-02-01,Liechtenstein,-1.5490894396691217
2023-03-01,Liechtenstein,-1.5490894396691217
2023-04-01,Liechtenstein,-1.5420144976422172
2023-05-01,Liechtenstein,-1.5420144976422172
2023-06-01,Liechtenstein,-1.5420144976422172
2023-07-01,Liechtenstein,-1.545588677764895
2023-08-01,Liechtenstein,-1.545588677764895
2023-09-01,Liechtenstein,-1.545588677764895
2023-10-01,Liechtenstein,-1.5247788594695517
2023-11-01,Liechtenstein,-1.5247788594695517
2023-12-01,Liechtenstein,-1.5247788594695517
2024-01-01,Liechtenstein,-1.515508560124088
2024-02-01,Liechtenstein,-1.515508560124088
2024-03-01,Liechtenstein,-1.515508560124088
2024-04-01,Liechtenstein,-1.515508560124088
2024-05-01,Liechtenstein,-1.515508560124088
2024-06-01,Liechtenstein,-1.515508560124088
2024-07-01,Liechtenstein,-1.515508560124088
2024-08-01,Liechtenstein,-1.515508560124088
2024-09-01,Liechtenstein,-1.515508560124088
2024-10-01,Liechtenstein,-1.515508560124088
2024-11-01,Liechtenstein,-1.515508560124088
2024-12-01,Liechtenstein,-1.515508560124088
2025-01-01,Liechtenstein,-1.408972409878825
2025-02-01,Liechtenstein,-1.408972409878825
2025-03-01,Liechtenstein,-1.408972409878825
2025-04-01,Liechtenstein,-1.4190985690333693
2023-01-01,Lithuania,-0.8945856474724186
2023-02-01,Lithuania,-0.8945856474724186
2023-03-01,Lithuania,-0.8945856474724186
2023-04-01,Lithuania,-0.8875020737811912
2023-05-01,Lithuania,-0.8875020737811912
2023-06-01,Lithuania,-0.8875020737811912
2023-07-01,Lithuania,-0.8880425503238102
2023-08-01,Lithuania,-0.8880425503238102
2023-09-01,Lithuania,-0.8880425503238102
2023-10-01,Lithuania,-0.8730159716641482
2023-11-01,Lithuania,-0.8730159716641482
2023-12-01,Lithuania,-0.8730159716641482
2024-01-01,Lithuania,-0.8624138786235593
2024-02-01,Lithuania,-0.8624138786235593
2024-03-01,Lithuania,-0.8624138786235593
2024-04-01,Lithuania,-0.8624138786235593
2024-05-01,Lithuania,-0.8624138786235593
2024-06-01,Lithuania,-0.8624138786235593
2024-07-01,Lithuania,-0.8624138786235593
2024-08-01,Lithuania,-0.8624138786235593
2024-09-01,Lithuania,-0.8624138786235593
2024-10-01,Lithuania,-0.8624138786235593
2024-11-01,Lithuania,-0.8624138786235593
2024-12-01,Lithuania,-0.8624138786235593
2025-01-01,Lithuania,-0.7581945036917952
2025-02-01,Lithuania,-0.7581945036917952
2025-03-01,Lithuania,-0.7581945036917952
2025-04-01,Lithuania,-0.7667001101471042
2023-01-01,Luxembourg,-1.5490894396691217
2023-02-01,Luxembourg,-1.5490894396691217
2023-03-01,Luxembourg,-1.5490894396691217
2023-04-01,Luxembourg,-1.5420144976422172
2023-05-01,Luxembourg,-1.5420144976422172
2023-06-01,Luxembourg,-1.5420144976422172
2023-07-01,Luxembourg,-1.545588677764895
2023-08-01,Luxembourg,-1.545588677764895
2023-09-01,Luxembourg,-1.545588677764895
2023-10-01,Luxembourg,-1.5247788594695517
2023-11-01,Luxembourg,-1.5247788594695517
2023-12-01,Luxembourg,-1.5247788594695517
2024-01-01,Luxembourg,-1.515508560124088
2024-02-01,Luxembourg,-1.515508560124088
2024-03-01,Luxembourg,-1.515508560124088
2024-04-01,Luxembourg,-1.515508560124088
2024-05-01,Luxembourg,-1.515508560124088
2024-06-01,Luxembourg,-1.515508560124088
2024-07-01,Luxembourg,-1.515508560124088
2024-08-01,Luxembourg,-1.515508560124088
2024-09-01,Luxembourg,-1.515508560124088
2024-10-01,Luxembourg,-1.515508560124088
2024-11-01,Luxembourg,-1.515508560124088
2024-12-01,Luxembourg,-1.515508560124088
2025-01-01,Luxembourg,-1.408972409878825
2025-02-01,Luxembourg,-1.408972409878825
2025-03-01,Luxembourg,-1.408972409878825
2025-04-01,Luxembourg,-1.4190985690333693
2023-01-01,Macao,-0.4677717675910507
2023-02-01,Macao,-0.4677717675910507
2023-03-01,Macao,-0.4677717675910507
2023-04-01,Macao,-0.4606413946955306
2023-05-01,Macao,-0.4606413946955306
2023-06-01,Macao,-0.4606413946955306
2023-07-01,Macao,-0.45806248159430457
2023-08-01,Macao,-0.45806248159430457
2023-09-01,Macao,-0.45806248159430457
2023-10-01,Macao,-0.44581944185425165
2023-11-01,Macao,-0.44581944185425165
2023-12-01,Macao,-0.44581944185425165
2024-01-01,Macao,-0.43447047757165624
2024-02-01,Macao,-0.43447047757165624
2024-03-01,Macao,-0.43447047757165624
2024-04-01,Macao,-0.43447047757165624
2024-05-01,Macao,-0.43447047757165624
2024-06-01,Macao,-0.43447047757165624
2024-07-01,Macao,-0.43447047757165624
2024-08-01,Macao,-0.43447047757165624
2024-09-01,Macao,-0.43447047757165624
2024-10-01,Macao,-0.43447047757165624
2024-11-01,Macao,-0.43447047757165624
2024-12-01,Macao,-0.43447047757165624
2025-01-01,Macao,-0.7635332807416777
2025-02-01,Macao,-0.7635332807416777
2025-03-01,Macao,-0.7635332807416777
2025-04-01,Macao,-0.7686420896886594
2023-01-01,Madagascar,0.6846815511339148
2023-02-01,Madagascar,0.6846815511339148
2023-03-01,Madagascar,0.6846815511339148
2023-04-01,Madagascar,0.6918751547654326
2023-05-01,Madagascar,0.6918751547654326
2023-06-01,Madagascar,0.6918751547654326
2023-07-01,Madagascar,0.7011270593645368
2023-08-01,Madagascar,0.7011270593645368
2023-09-01,Madagascar,0.7011270593645368
2023-10-01,Madagascar,0.7043393973960312
2023-11-01,Madagascar,0.7043393973960312
2023-12-01,Madagascar,0.7043393973960312
2024-01-01,Madagascar,0.646567604980775
2024-02-01,Madagascar,0.646567604980775
2024-03-01,Madagascar,0.646567604980775
2024-04-01,Madagascar,0.646567604980775
2024-05-01,Madagascar,0.646567604980775
2024-06-01,Madagascar,0.646567604980775
2024-07-01,Madagascar,0.646567604980775
2024-08-01,Madagascar,0.646567604980775
2024-09-01,Madagascar,0.646567604980775
2024-10-01,Madagascar,0.646567604980775
2024-11-01,Madagascar,0.646567604980775
2024-12-01,Madagascar,0.646567604980775
2025-01-01,Madagascar,0.7531689080114307
2025-02-01,Madagascar,0.7531689080114307
2025-03-01,Madagascar,0.7531689080114307
2025-04-01,Madagascar,0.7529736545321073
2023-01-01,Malawi,1.1257784033899338
2023-02-01,Malawi,1.1257784033899338
2023-03-01,Malawi,1.1257784033899338
2023-04-01,Malawi,1.1329572390836287
2023-05-01,Malawi,1.1329572390836287
2023-06-01,Malawi,1.1329572390836287
2023-07-01,Malawi,1.1436831524408688
2023-08-01,Malawi,1.1436831524408688
2023-09-01,Malawi,1.1436831524408688
2023-10-01,Malawi,1.1425040202964862
2023-11-01,Malawi,1.1425040202964862
2023-12-01,Malawi,1.1425040202964862
2024-01-01,Malawi,1.157014486130669
2024-02-01,Malawi,1.157014486130669
2024-03-01,Malawi,1.157014486130669
2024-04-01,Malawi,1.157014486130669
2024-05-01,Malawi,1.157014486130669
2024-06-01,Malawi,1.157014486130669
2024-07-01,Malawi,1.157014486130669
2024-08-01,Malawi,1.157014486130669
2024-09-01,Malawi,1.157014486130669
2024-10-01,Malawi,1.157014486130669
2024-11-01,Malawi,1.157014486130669
2024-12-01,Malawi,1.157014486130669
2025-01-01,Malawi,1.2605158966124275
2025-02-01,Malawi,1.2605158966124275
2025-03-01,Malawi,1.2605158966124275
2025-04-01,Malawi,1.260826229119548
2023-01-01,Malaysia,-0.4677717675910507
2023-02-01,Malaysia,-0.4677717675910507
2023-03-01,Malaysia,-0.4677717675910507
2023-04-01,Malaysia,-0.4606413946955306
2023-05-01,Malaysia,-0.4606413946955306
2023-06-01,Malaysia,-0.4606413946955306
2023-07-01,Malaysia,-0.45806248159430457
2023-08-01,Malaysia,-0.45806248159430457
2023-09-01,Malaysia,-0.45806248159430457
2023-10-01,Malaysia,-0.44581944185425165
2023-11-01,Malaysia,-0.44581944185425165
2023-12-01,Malaysia,-0.44581944185425165
2024-01-01,Malaysia,-0.43447047757165624
2024-02-01,Malaysia,-0.43447047757165624
2024-03-01,Malaysia,-0.43447047757165624
2024-04-01,Malaysia,-0.43447047757165624
2024-05-01,Malaysia,-0.43447047757165624
2024-06-01,Malaysia,-0.43447047757165624
2024-07-01,Malaysia,-0.43447047757165624
2024-08-01,Malaysia,-0.43447047757165624
2024-09-01,Malaysia,-0.43447047757165624
2024-10-01,Malaysia,-0.43447047757165624
2024-11-01,Malaysia,-0.43447047757165624
2024-12-01,Malaysia,-0.43447047757165624
2025-01-01,Malaysia,-0.7635332807416777
2025-02-01,Malaysia,-0.7635332807416777
2025-03-01,Malaysia,-0.7635332807416777
2025-04-01,Malaysia,-0.7686420896886594
2023-01-01,Maldives,0.6135459044870203
2023-02-01,Maldives,0.6135459044870203
2023-03-01,Maldives,0.6135459044870203
2023-04-01,Maldives,0.6207317082511559
2023-05-01,Maldives,0.6207317082511559
2023-06-01,Maldives,0.6207317082511559
2023-07-01,Maldives,0.6294637145762859
2023-08-01,Maldives,0.6294637145762859
2023-09-01,Maldives,0.6294637145762859
2023-10-01,Maldives,0.6331399757610484
2023-11-01,Maldives,0.6331399757610484
2023-12-01,Maldives,0.6331399757610484
2024-01-01,Maldives,0.646567604980775
2024-02-01,Maldives,0.646567604980775
2024-03-01,Maldives,0.646567604980775
2024-04-01,Maldives,0.646567604980775
2024-05-01,Maldives,0.646567604980775
2024-06-01,Maldives,0.646567604980775
2024-07-01,Maldives,0.646567604980775
2024-08-01,Maldives,0.646567604980775
2024-09-01,Maldives,0.646567604980775
2024-10-01,Maldives,0.646567604980775
2024-11-01,Maldives,0.646567604980775
2024-12-01,Maldives,0.646567604980775
2025-01-01,Maldives,0.7531689080114307
2025-02-01,Maldives,0.7531689080114307
2025-03-01,Maldives,0.7531689080114307
2025-04-01,Maldives,0.7529736545321073
2023-01-01,Mali,1.1257784033899338
2023-02-01,Mali,1.1257784033899338
2023-03-01,Mali,1.1257784033899338
2023-04-01,Mali,1.1329572390836287
2023-05-01,Mali,1.1329572390836287
2023-06-01,Mali,1.1329572390836287
2023-07-01,Mali,1.1436831524408688
2023-08-01,Mali,1.1436831524408688
2023-09-01,Mali,1.1436831524408688
2023-10-01,Mali,1.1425040202964862
2023-11-01,Mali,1.1425040202964862
2023-12-01,Mali,1.1425040202964862
2024-01-01,Mali,1.157014486130669
2024-02-01,Mali,1.157014486130669
2024-03-01,Mali,1.157014486130669
2024-04-01,Mali,1.157014486130669
2024-05-01,Mali,1.157014486130669
2024-06-01,Mali,1.157014486130669
2024-07-01,Mali,1.157014486130669
2024-08-01,Mali,1.157014486130669
2024-09-01,Mali,1.157014486130669
2024-10-01,Mali,1.157014486130669
2024-11-01,Mali,1.157014486130669
2024-12-01,Mali,1.157014486130669
2025-01-01,Mali,1.2605158966124275
2025-02-01,Mali,1.2605158966124275
2025-03-01,Mali,1.2605158966124275
2025-04-01,Mali,1.260826229119548
2023-01-01,Malta,-1.3356824997284376
2023-02-01,Malta,-1.3356824997284376
2023-03-01,Malta,-1.3356824997284376
2023-04-01,Malta,-1.328584158099387
2023-05-01,Malta,-1.328584158099387
2023-06-01,Malta,-1.328584158099387
2023-07-01,Malta,-1.3305986434001424
2023-08-01,Malta,-1.3305986434001424
2023-09-01,Malta,-1.3305986434001424
2023-10-01,Malta,-1.3111805945646036
2023-11-01,Malta,-1.3111805945646036
2023-12-01,Malta,-1.3111805945646036
2024-01-01,Malta,-1.3015368595981365
2024-02-01,Malta,-1.3015368595981365
2024-03-01,Malta,-1.3015368595981365
2024-04-01,Malta,-1.3015368595981365
2024-05-01,Malta,-1.3015368595981365
2024-06-01,Malta,-1.3015368595981365
2024-07-01,Malta,-1.3015368595981365
2024-08-01,Malta,-1.3015368595981365
2024-09-01,Malta,-1.3015368595981365
2024-10-01,Malta,-1.3015368595981365
2024-11-01,Malta,-1.3015368595981365
2024-12-01,Malta,-1.3015368595981365
2025-01-01,Malta,-1.193826033499776
2025-02-01,Malta,-1.193826033499776
2025-03-01,Malta,-1.193826033499776
2025-04-01,Malta,-1.2022797425851326
2023-01-01,Marshall Islands,1.1257784033899338
2023-02-01,Marshall Islands,1.1257784033899338
2023-03-01,Marshall Islands,1.1257784033899338
2023-04-01,Marshall Islands,1.1329572390836287
2023-05-01,Marshall Islands,1.1329572390836287
2023-06-01,Marshall Islands,1.1329572390836287
2023-07-01,Marshall Islands,1.1436831524408688
2023-08-01,Marshall Islands,1.1436831524408688
2023-09-01,Marshall Islands,1.1436831524408688
2023-10-01,Marshall Islands,1.1425040202964862
2023-11-01,Marshall Islands,1.1425040202964862
2023-12-01,Marshall Islands,1.1425040202964862
2024-01-01,Marshall Islands,1.157014486130669
2024-02-01,Marshall Islands,1.157014486130669
2024-03-01,Marshall Islands,1.157014486130669
2024-04-01,Marshall Islands,1.157014486130669
2024-05-01,Marshall Islands,1.157014486130669
2024-06-01,Marshall Islands,1.157014486130669
2024-07-01,Marshall Islands,1.157014486130669
2024-08-01,Marshall Islands,1.157014486130669
2024-09-01,Marshall Islands,1.157014486130669
2024-10-01,Marshall Islands,1.157014486130669
2024-11-01,Marshall Islands,1.157014486130669
2024-12-01,Marshall Islands,1.157014486130669
2025-01-01,Marshall Islands,1.2605158966124275
2025-02-01,Marshall Islands,1.2605158966124275
2025-03-01,Marshall Islands,1.2605158966124275
2025-04-01,Marshall Islands,1.260826229119548
2023-01-01,Martinique,-1.5490894396691217
2023-02-01,Martinique,-1.5490894396691217
2023-03-01,Martinique,-1.5490894396691217
2023-04-01,Martinique,-1.5420144976422172
2023-05-01,Martinique,-1.5420144976422172
2023-06-01,Martinique,-1.5420144976422172
2023-07-01,Martinique,-1.545588677764895
2023-08-01,Martinique,-1.545588677764895
2023-09-01,Martinique,-1.545588677764895
2023-10-01,Martinique,-1.5247788594695517
2023-11-01,Martinique,-1.5247788594695517
2023-12-01,Martinique,-1.5247788594695517
2024-01-01,Martinique,-1.515508560124088
2024-02-01,Martinique,-1.515508560124088
2024-03-01,Martinique,-1.515508560124088
2024-04-01,Martinique,-1.515508560124088
2024-05-01,Martinique,-1.515508560124088
2024-06-01,Martinique,-1.515508560124088
2024-07-01,Martinique,-1.515508560124088
2024-08-01,Martinique,-1.515508560124088
2024-09-01,Martinique,-1.515508560124088
2024-10-01,Martinique,-1.515508560124088
2024-11-01,Martinique,-1.515508560124088
2024-12-01,Martinique,-1.515508560124088
2025-01-01,Martinique,-1.408972409878825
2025-02-01,Martinique,-1.408972409878825
2025-03-01,Martinique,-1.408972409878825
2025-04-01,Martinique,-1.4190985690333693
2023-01-01,Mauritania,1.1257784033899338
2023-02-01,Mauritania,1.1257784033899338
2023-03-01,Mauritania,1.1257784033899338
2023-04-01,Mauritania,1.1329572390836287
2023-05-01,Mauritania,1.1329572390836287
2023-06-01,Mauritania,1.1329572390836287
2023-07-01,Mauritania,1.1436831524408688
2023-08-01,Mauritania,1.1436831524408688
2023-09-01,Mauritania,1.1436831524408688
2023-10-01,Mauritania,1.1425040202964862
2023-11-01,Mauritania,1.1425040202964862
2023-12-01,Mauritania,1.1425040202964862
2024-01-01,Mauritania,0.7178915051560922
2024-02-01,Mauritania,0.7178915051560922
2024-03-01,Mauritania,0.7178915051560922
2024-04-01,Mauritania,0.7178915051560922
2024-05-01,Mauritania,0.7178915051560922
2024-06-01,Mauritania,0.7178915051560922
2024-07-01,Mauritania,0.7178915051560922
2024-08-01,Mauritania,0.7178915051560922
2024-09-01,Mauritania,0.7178915051560922
2024-10-01,Mauritania,0.7178915051560922
2024-11-01,Mauritania,0.7178915051560922
2024-12-01,Mauritania,0.7178915051560922
2025-01-01,Mauritania,0.8248843668044469
2025-02-01,Mauritania,0.8248843668044469
2025-03-01,Mauritania,0.8248843668044469
2025-04-01,Mauritania,0.8252465966815196
2023-01-01,Mauritius,0.18673202460565225
2023-02-01,Mauritius,0.18673202460565225
2023-03-01,Mauritius,0.18673202460565225
2023-04-01,Mauritius,0.19387102916549556
2023-05-01,Mauritius,0.19387102916549556
2023-06-01,Mauritius,0.19387102916549556
2023-07-01,Mauritius,0.19948364584678027
2023-08-01,Mauritius,0.19948364584678027
2023-09-01,Mauritius,0.19948364584678027
2023-10-01,Mauritius,0.20594344595115188
2023-11-01,Mauritius,0.20594344595115188
2023-12-01,Mauritius,0.20594344595115188
2024-01-01,Mauritius,0.21862420392887205
2024-02-01,Mauritius,0.21862420392887205
2024-03-01,Mauritius,0.21862420392887205
